,log_return,volume_zscore_20,volume_zscore_60,volume_ratio_20,volume_spike,vp_position,vp_width_pct,vp_above_va,dist_to_sma_20,dist_to_sma_50,dist_to_sma_200,dist_to_ema_20,dist_to_ema_50,sma_20_slope_norm,sma_50_slope_norm,momentum_10,momentum_20,rsi_14,price_position_ma,trend_signal,trend_strength,day_of_week,day_of_month,week_of_month,is_month_end,is_month_start,overnight_gap,overnight_gap_zscore,rv_5d,rv_10d,rv_20d,rv_30d,rv_60d,ewma_vol_10d,ewma_vol_20d,parkinson_vol_10d,parkinson_vol_20d,gk_vol_10d,gk_vol_20d,vol_ratio_5_20,vol_ratio_park_rv,vol_ratio_20_60,up_vol_20d,down_vol_20d,vol_asymmetry_20d,vol_momentum_5d,vol_momentum_10d,beta_30d,correlation_30d,index_vol_30d,beta_60d,correlation_60d,index_vol_60d,beta_change,ivr,opm,vds,pocs,irr,hvc,sector_encoded,liquidity_rank,is_blue_chip,lot_size_log
up_vol_20d,0.06970020678244963,-0.02845170694323225,0.06995677511058507,-0.023201413535462668,0.0040965429672079725,-0.06787673020508848,0.3645577032537158,0.109589128593314,0.14573155316143255,0.07232046120400987,-0.16213249827775414,0.10662875431497845,0.037514268684509605,0.0071832908638428256,-0.08800200995589923,0.1171349819071115,0.11932245445433855,0.170139636068813,0.10391529503410299,-0.011113763930443481,0.4921965001599017,-0.01390596559280561,0.007235549632998672,0.0032258658303316863,0.007025486189163074,0.012551166172977463,0.1005283800643917,0.038989590843846164,0.4825001728293746,0.5995194385750076,0.733218889585543,0.6945340425969031,0.5545741616243985,0.6348236032341699,0.6962245163130635,0.6310215358858551,0.7486824257078252,0.6230812634785102,0.7409726031560702,-0.08094377025120726,-0.2588481935493157,0.3959407256551124,1.0,0.4833921688758352,-0.12455144679667167,0.10148905550976409,0.2080074860921389,0.14139583143452442,0.11779710941200477,0.5434299292093249,0.12232914045050776,0.14681623971101332,0.44745215503217534,-0.07184885290489829,0.17847089604711328,-0.007916509326207834,0.04965006179184815,-0.050491034500687065,0.039654492854518775,0.018237076085968796,0.010054765076139201,0.10220134645945542,-0.11942673636182674,-0.05979865214189506
down_vol_20d,-0.12996799230521047,-0.03580149978428743,0.014605886764071778,-0.04260961874938882,-0.006973731548291487,-0.08159601657800707,0.8460182880227639,-0.16748013077947405,-0.47054501304965346,-0.46064700072545195,-0.3592715067177624,-0.5178220723677284,-0.4817929930272402,-0.7529137714987398,-0.5260002096042633,-0.4246215282997552,-0.6271006302144045,-0.21545072969447562,-0.22821007122268602,-0.2114711385711876,0.43346392063337535,0.0018741501244448424,0.008701226149456981,0.005069312494704379,0.016938092297824017,0.017463275902310314,-0.014759422914674102,-0.01837830231858661,0.5904055781719653,0.7567078809529509,0.945709667337658,0.8108256297244507,0.6022847168462502,0.8404023976478996,0.8849726373639221,0.7298780225527024,0.8664593924607126,0.6824209065108343,0.7951835791151541,-0.04653304228180524,-0.18228813862247964,0.3843157115410292,0.4833921688758352,1.0,0.7130940603747227,0.3702994186867093,0.5374553242256187,0.14379268692197678,0.1434079156888677,0.5445771260873419,0.08756104581413522,0.12640585715156058,0.4223690999169072,-0.11810405002283379,0.24556788066876123,-0.032017513659405666,-0.025171630276830927,-0.020630282307317376,0.050282766066512885,0.016914772670114597,0.039147979292844824,0.06930069387669598,-0.06126537188511289,-0.025931631763681202
vol_asymmetry_20d,-0.18793330845100117,0.004852402277123323,0.005147310421895702,0.006577648878317267,0.005087859825695169,-0.06782032653926494,0.7300781797307289,-0.2769682344353187,-0.5502447771912897,-0.469195566156592,-0.2636314525657412,-0.577117510024163,-0.4800373827493218,-0.829228593224152,-0.5221349665608018,-0.5230913963295121,-0.6838075843167465,-0.37694440728085143,-0.3206648803541785,-0.2086249453109289,0.14281486445083486,0.014565784852077993,0.009013279552955417,0.008632457883793021,0.009384758674952651,0.005893700242337822,-0.07769759966849873,-0.04268788056493238,0.31600694528152723,0.4163847615265851,0.5228941732798648,0.4228190361197858,0.305248711160113,0.48976696667170955,0.4984929645093142,0.32535822497951994,0.3802931638302936,0.25257590543006225,0.28021568981942374,0.010000818804421038,-0.06133779086899447,0.13262895013526751,-0.12455144679667167,0.7130940603747227,1.0,0.4003123626972119,0.5022136448171857,0.10115418093907814,0.02239734895835217,0.11196919021080401,0.025822453702644733,-0.02348299070785849,0.08528658653418869,-0.12924306793733598,0.19871975736874634,-0.0320629836062327,-0.04968076998042224,-0.004774086922555916,0.04244122772488885,0.008690238881067744,0.04904753733509768,0.029200765560961024,-0.005983916330418946,0.006230192079713705
vol_momentum_5d,-0.17319881303220935,0.18604777035001582,0.2478781312999815,0.241355739824315,0.12794878029743925,-0.03378817453423749,0.29506925200238227,-0.07574333863990376,-0.22374717057719865,-0.1291848611202284,-0.07207154272375138,-0.23065606671618194,-0.14395771320048054,-0.22551151349876403,-0.1123686311323263,-0.3123080075911546,-0.231731258153074,-0.0880214336966794,-0.06315398815014533,-0.027227519418775884,-0.027101628961825136,0.008463348862424844,0.031522520162812956,0.030810486578744918,0.018180111897466277,0.013632558771375765,-0.10540106774236475,-0.053276075070931996,0.7203424464019329,0.5091905164376065,0.32943767473396374,0.1866254935181335,0.1067902767071617,0.5722711099382483,0.4205342138063602,0.40515742166945423,0.24714320565120917,0.3405707844561358,0.20080679206945184,0.4310661730072339,-0.1906548808268777,0.3036585951574647,0.10148905550976409,0.3702994186867093,0.4003123626972119,1.0,0.6953617073386241,0.03284429101596264,0.004292693546870554,0.06310651176653675,0.010751999668136522,-0.01701928189972367,0.020330339219306808,-0.03982915902196092,0.4290745646553271,-0.03263193392441583,-0.0427453475473502,-0.03135607376704685,0.11362089921834893,0.014516102762832633,0.022478466109692688,0.01625612423272878,-0.011601902863452687,-0.0004924282727544951
vol_momentum_10d,-0.10123332199914789,0.09688608288610999,0.18472462948810445,0.12379338884439313,0.061190239823222706,-0.03289531204975695,0.4900707163211013,-0.08263460967105982,-0.28411113564337365,-0.18046094052276265,-0.10152929686381655,-0.2845088268490685,-0.1941887246034866,-0.40333233629913595,-0.2141777559876634,-0.4052228686369328,-0.3174300839966927,-0.11053258380249432,-0.08075762225508747,-0.057566961287826485,0.029065002433106706,0.0018234598634694935,0.02487276055830081,0.02533627852891726,0.0339907337712239,0.02555718894721107,-0.035218050449467506,-0.013093012825531252,0.6040003503423333,0.7415312727162562,0.49614022626609317,0.3013387973490952,0.17113333815352255,0.6753749837617032,0.5538343563714943,0.6041972307184721,0.3911003824974462,0.5190174595761756,0.33017575971380375,0.2377745619027414,-0.24534873863564882,0.4494561127258882,0.2080074860921389,0.5374553242256187,0.5022136448171857,0.6953617073386241,1.0,0.04713473298331872,0.010492754209163187,0.13141060375210578,0.012974949132602137,-0.01937082852903563,0.055285156060728265,-0.0599082888487322,0.33050999272871745,-0.025816388783948947,-0.02632418220709367,-0.03999407879429996,0.07998053800866119,0.009473725670068447,0.03384394126026671,0.02535363634347593,-0.018547260358552697,4.392420484581481e-06
beta_30d,0.011422511563586034,-0.007399641421394495,0.034523937580191684,-2.385154027295767e-05,-0.010947210762459903,0.011897979774599918,0.15432920633342578,0.016406849899878582,-0.017150152271647918,-0.029325846801252296,0.030847654072583483,-0.037414892472684355,-0.04040804919043364,-0.1169546371341992,-0.11881490290826673,-0.03523493098031331,-0.042034612972125414,0.032594935515461484,0.04224168557462254,0.020872725402064123,0.15277957397918793,-0.04387989837854968,0.009732243356241366,0.011335589692922147,0.002255923059987376,0.0003671660638903391,0.0017690792584106347,0.0025551457841665815,0.10963532325473442,0.13984461693687456,0.17668266904883634,0.21072535449947688,0.1578479282868117,0.15743193586100188,0.18436495146029275,0.09594751913167983,0.11797395815361665,0.0707674415922184,0.08575067587958207,-0.019654353911392204,-0.2644908731391156,0.12936768801120724,0.14139583143452442,0.14379268692197678,0.10115418093907814,0.03284429101596264,0.04713473298331872,1.0,0.6008463512483202,-0.0642718439025971,0.7858830041386675,0.42768598155967114,-0.07105043740852293,-0.5902173720705469,0.09403388762637466,-0.015209934516760637,0.004109452869151463,-0.031423252798628176,0.05274240630246164,0.061423395055275685,-0.1189645968144242,-0.05593064921360043,0.03104836876135769,0.028674150176137662
correlation_30d,-0.001513686215162723,0.01596384344586971,0.012499005272681699,0.013204245566276461,0.010515999765571573,-0.0701102151018165,0.042826118388550376,-0.05132174412408997,-0.10814143595807202,-0.20721213198580435,-0.279246695526428,-0.12821797728572212,-0.22403867665517857,-0.06908933033914921,-0.13011958580079194,-0.08257243549065195,-0.12791263160327832,-0.0622092991837882,-0.1002371631471421,-0.18198091917420012,0.019983799220777202,-0.030656567494260465,0.02704669415034829,0.025433386705340347,0.01806662545382153,0.013524496934646945,-0.0038795160969769356,0.0086062089251377,0.12655775562558824,0.13174706956398535,0.1463714572046918,0.151049157483242,0.12771385329710122,0.13899345370677155,0.1481398999534235,0.15492944434132783,0.1760012645733732,0.161981416401271,0.1880979567081375,0.016562858684784774,-0.09346582950379925,0.09225656011709199,0.11779710941200477,0.1434079156888677,0.02239734895835217,0.004292693546870554,0.010492754209163187,0.6008463512483202,1.0,0.3345411325748668,0.4606245805480073,0.779730668034033,0.2949307236577902,-0.3546912379281249,0.051305046794808414,-0.009159862835163316,-0.0021562756699255083,0.023268340234498617,0.037614185494663596,0.00862895325416988,-0.16631119135872421,-0.20988638668223308,0.17120895342191286,0.07195028989036853
index_vol_30d,-0.04281797019882137,-0.05280955489951249,-0.06296943465521682,-0.07049372984335443,-0.017492982217550246,-0.1418202663151282,0.31472371830050455,-0.0961735591598958,-0.26394021508517196,-0.3972327295763659,-0.4282312564393921,-0.3092351596355719,-0.4148356275994889,-0.2392460421637867,-0.29796951948322603,-0.21369687569451162,-0.31445710864431453,-0.13103737817410105,-0.19361773271151478,-0.2625932023520026,0.3582745246823894,0.01692474820666043,0.03794242442618569,0.029526010084541147,0.035506035208143626,0.034233415121303186,0.018946911201410333,0.007982138234774817,0.4092305310376645,0.49285827154563183,0.5968998170041501,0.6466710340470461,0.5072485414724611,0.5346369104186102,0.6048564147266143,0.6118054336367307,0.7224445855154213,0.6460474909298032,0.7667292241369549,-0.054565561217315955,0.007696554198944563,0.19010365485259847,0.5434299292093249,0.5445771260873419,0.11196919021080401,0.06310651176653675,0.13141060375210578,-0.0642718439025971,0.3345411325748668,1.0,-0.07952144900293334,0.35294421859782954,0.8149079790804066,0.00781409018711762,0.0833637894333275,-0.03484189127877401,0.028033837024508807,-0.00223918013613927,-0.02046380119827297,-0.037701301082895565,0.003133115717265045,0.006869628211079491,-0.00545570625054992,-0.004688145586411747
beta_60d,0.018150523885415402,-0.007015761721267972,0.019148415359603745,0.0028551232760776844,-0.005545491199196489,0.05058594983155625,0.1002824771650069,0.05357639961556068,0.024104884836902107,0.0065669894765314615,0.0530865193708266,0.005474919727865446,-0.013935083833739693,-0.05905238903787564,-0.11821001435912146,0.00875805482598551,0.0051692060334861895,0.06721637300774327,0.08362313043939432,0.07157455633149529,0.13852806376508436,-0.05483753190907088,0.011428109936912276,0.011060111700668998,0.006173919596155362,0.0058072175874836155,0.0015845169790410065,0.0036895252721194146,0.08358942689906101,0.10193261841256183,0.12343265825192672,0.14372577173715453,0.19637553371323582,0.11473386818920049,0.144308881488486,0.07274284056926374,0.08418844770750382,0.055298452294575584,0.06153264645863177,-0.008618284624449097,-0.20090627855775084,-0.009878076916373442,0.12232914045050776,0.08756104581413522,0.025822453702644733,0.010751999668136522,0.012974949132602137,0.7858830041386675,0.4606245805480073,-0.07952144900293334,1.0,0.5647106803497608,-0.09298999630074034,0.03533810027275982,0.12397312013187765,-0.03336613001701991,-0.017532827907919202,-0.016334935244665005,0.04927379700585031,0.03897567471764501,-0.13986514408507322,-0.058765893145816955,0.026582974679082726,0.03513201368802851
correlation_60d,0.0006681178006398972,-0.003213429319322436,-0.0005551398928337954,-0.004776549268944845,0.004240103330068641,-0.023281277383654868,0.034559095038298855,-0.008749324148196652,-0.07450806924423971,-0.15159918627240357,-0.3155504712126203,-0.08772834585297448,-0.18400179603387287,-0.03645685028612537,-0.08629173090860656,-0.05622423555742377,-0.08712507156634293,-0.021388764982664708,-0.04190842363922961,-0.0992824744741973,0.041592880685373944,-0.034882824332137685,0.01635697880197548,0.01229147907077823,0.014900001898919692,0.012488640475298381,-0.0001398483301133926,0.003470910732923465,0.1187350719346079,0.128170732255046,0.14443928767228303,0.15537149665056355,0.16591881579917978,0.13276528414532499,0.14724079811669127,0.15910549363352955,0.18523090185518817,0.16989560309931623,0.20187143842749547,-0.01027847044075079,-0.062231318640479996,-0.004348762539960489,0.14681623971101332,0.12640585715156058,-0.02348299070785849,-0.01701928189972367,-0.01937082852903563,0.42768598155967114,0.779730668034033,0.35294421859782954,0.5647106803497608,1.0,0.41913310868036796,0.04586058187858716,0.06348560997242779,-0.030758437807903074,-0.016652101264868734,0.035656531719696266,0.017639249359157807,-0.0363844771066859,-0.19400566271334016,-0.24341749911903554,0.19454775955428344,0.0830280551501467
index_vol_60d,-0.03616800978595837,-0.04134905479409829,-0.10058651051903851,-0.055501737309035036,-0.010098982587086207,-0.12133191759824002,0.25224426840758407,-0.08906593757596172,-0.21450697170769348,-0.3522054044546291,-0.4971454147805736,-0.25978734924941466,-0.4057934005354628,-0.19129633212417593,-0.31368255852967897,-0.17262299789712707,-0.25584146876143915,-0.12226777020630729,-0.18177803383466953,-0.24733463148806756,0.35334597736578455,0.020743117981088077,0.016118356911410787,0.010773627830412165,0.01680572540937128,0.01799991193925041,0.026457635770269692,0.00471228617611599,0.319567769690861,0.3877331453181972,0.4745594453220089,0.5343945900062416,0.631400556672462,0.42085491888335513,0.5087131189287313,0.48598270896394075,0.5830699929260943,0.512922180684203,0.6180660331448032,-0.06572406412250378,0.03926330589929677,-0.09552956025331678,0.44745215503217534,0.4223690999169072,0.08528658653418869,0.020330339219306808,0.055285156060728265,-0.07105043740852293,0.2949307236577902,0.8149079790804066,-0.09298999630074034,0.41913310868036796,1.0,-0.0009052748731611896,0.07020529794803579,-0.04225368970416598,0.007071623249624148,0.014236899503742132,-0.05621792379623211,-0.07641294835876584,0.0032160065068699895,0.00857545395373101,-0.0071271946567001395,-0.005510717361617018
beta_change,0.0011507516423887876,0.006571868957243428,-0.030860959375290292,0.006555282256036365,0.011573967992900365,0.033274823522554994,-0.11849873969418602,0.03079050613453713,0.05301949957258427,0.05462931904654687,0.01957680534368533,0.06218356461528647,0.04190485447501678,0.11376687722170917,0.03728840228588996,0.06322587306533368,0.07308268481665023,0.02516228089246227,0.035489558760852226,0.05696979906675662,-0.06474593254486956,0.0025062970792587933,-0.0035924784434151393,-0.006791497854336306,0.002874489676878334,0.005522876248727585,-0.0027748129721227124,0.0006461071602113189,-0.06927286998090763,-0.09619014419545276,-0.12613664843604513,-0.1543091041960223,0.000982902203698664,-0.10792534345452645,-0.11255347476979331,-0.06373784030336069,-0.08302124706684584,-0.04528932409231511,-0.059894969955801534,0.022180616038216253,0.1578293237078236,-0.2227090436616421,-0.07184885290489829,-0.11810405002283379,-0.12924306793733598,-0.03982915902196092,-0.0599082888487322,-0.5902173720705469,-0.3546912379281249,0.00781409018711762,0.03533810027275982,0.04586058187858716,-0.0009052748731611896,1.0,0.002600845001022153,-0.016966894840373347,-0.028579999337586013,0.02867708655691669,-0.02213117285328863,-0.04878809065551898,-0.001118734030114115,-0.0016463635196982582,-0.0026827727929226225,-0.004625799108567336
ivr,-0.5042799907029354,0.351095040083586,0.3904542033874819,0.4502479174443639,0.24677773966224376,-0.10280437310148281,0.086203895156304,-0.03770761305183586,-0.15262893599042188,-0.11393776001138513,-0.09431519171940984,-0.1651584177004288,-0.12484947763324715,-0.07349108687146086,-0.05235584473854267,-0.21230202173412804,-0.16158409177027597,-0.0657578645617021,-0.04002683403231828,-0.05007514940609588,0.09216988418690975,-0.1068153671334426,-0.008469519584310796,-0.014044654829771635,0.0035438904405643915,0.009847819345854977,-0.2562303940235336,-0.1300784427492965,0.4871338368931508,0.37382182703981204,0.27695338357108373,0.22836471540928324,0.17710401583950192,0.46340909852057754,0.3624073809432859,0.40168565624949665,0.3066399325785914,0.40462671799244865,0.3200952044424251,0.1959774904396981,-0.06891476671732004,0.14519369556239267,0.17847089604711328,0.24556788066876123,0.19871975736874634,0.4290745646553271,0.33050999272871745,0.09403388762637466,0.051305046794808414,0.0833637894333275,0.12397312013187765,0.06348560997242779,0.07020529794803579,0.002600845001022153,1.0,-0.027929218715410164,-0.05248091633080496,0.0007846805744430445,0.16272527194101083,0.007981675617930771,0.07960838759026834,0.08297525130342696,-0.0720987818563762,-0.011535005860733777
opm,0.24978135058324566,0.002026119055487284,-0.0008738026237271597,0.0033148583207318356,0.00027796927552365444,0.1135572487353064,-0.02969328720868486,0.09950550781672612,0.11994432073716318,0.0812328035379996,0.06534129331529044,0.13271063791426702,0.09160370182325815,0.02516528465369534,0.010757529438425777,0.09972321960485665,0.06738459594929756,0.07105377147236962,0.07065078627488694,0.008412009910772867,-0.03597048587747137,0.03033304298595462,-0.03700152667041905,-0.046675052246017014,-0.018590826532383576,-0.05053479670973347,-0.05452216063444867,-0.044963777324897265,-0.04726993217604768,-0.0376946070498551,-0.031064322378670954,-0.02942158823451239,-0.022528269504866617,-0.039150701318005264,-0.03511225851098967,-0.05270372465946561,-0.04155854653521833,-0.06027550649541698,-0.04815772748967424,-0.031732155099879485,-0.0037182912862140623,-0.0012084424301976758,-0.007916509326207834,-0.032017513659405666,-0.0320629836062327,-0.03263193392441583,-0.025816388783948947,-0.015209934516760637,-0.009159862835163316,-0.03484189127877401,-0.03336613001701991,-0.030758437807903074,-0.04225368970416598,-0.016966894840373347,-0.027929218715410164,1.0,0.2898358882564917,0.001991842799611756,0.009108956380089985,0.03916919096483567,-0.03627130826718306,-0.021786542166136215,0.02394226767637636,-0.014890168183689287
vds,0.37743826666259295,0.011678022103363902,0.011884620060474508,0.0042476122234555444,0.018929325549079768,0.1881819720321405,-0.012362088976881536,0.16773078568949623,0.14730661934652986,0.09773550457958949,0.08336156784705646,0.16611588912702585,0.11587316515295437,0.012728078993186722,0.02847606499972553,0.10415385422100608,0.08274716468975668,0.10534662792830687,0.12111824700903948,0.001560661036229719,-0.024283455304686893,0.03417031584275085,-0.015221311883553896,-0.01782409402882731,0.013402625186860506,-0.04653583233014756,0.2009802114144296,0.17056022407779603,-0.022538243644670226,-0.011265201284615153,-0.009755979123507294,-0.008347152581163007,-0.029814585421928566,-0.017675328590464053,-0.020541522992615628,-0.020813848700828134,-0.013452004630221684,-0.022004354327535187,-0.014577493042237087,-0.002728688779941455,-0.02567598873706993,0.01212691548525418,0.04965006179184815,-0.025171630276830927,-0.04968076998042224,-0.0427453475473502,-0.02632418220709367,0.004109452869151463,-0.0021562756699255083,0.028033837024508807,-0.017532827907919202,-0.016652101264868734,0.007071623249624148,-0.028579999337586013,-0.05248091633080496,0.2898358882564917,1.0,0.023722540742254217,-0.018767588799084554,0.014186234458383528,-0.03519406166324366,-0.022170186538097072,0.014651213807290864,-0.010823571358265047
pocs,0.027017597602228008,0.1364304679470559,0.10152950404495037,0.11772135403614475,0.05579498120240214,-0.05020065644849487,-0.022337551770064457,-0.053848337767849544,-0.04122008988943598,-0.03494316282534108,-0.0558027492307155,-0.035649886267138255,-0.03840115201393573,0.0015062933177197276,0.0021090196891182184,-0.023303069849073356,-0.030885813224914575,-0.05467808676901845,-0.04734625934188259,-0.022402576063200775,-0.010866734460714636,-0.014513491707191482,-0.012348413846025719,-0.006252667091523493,-0.05478695940656714,0.04964567861914779,0.038629395663505296,0.029658496884427343,-0.028245595065723484,-0.045950069290134905,-0.031789299480301576,-0.03061584659047699,-0.012418599288572016,-0.036180675201948016,-0.03569591161752399,-0.035219324012534955,-0.02101782723612534,-0.03387635955510166,-0.0190372676659136,-0.0012430809645136197,0.04353161301440492,-0.04124963247891225,-0.050491034500687065,-0.020630282307317376,-0.004774086922555916,-0.03135607376704685,-0.03999407879429996,-0.031423252798628176,0.023268340234498617,-0.00223918013613927,-0.016334935244665005,0.035656531719696266,0.014236899503742132,0.02867708655691669,0.0007846805744430445,0.001991842799611756,0.023722540742254217,1.0,0.07304940648169692,-0.20384080880666341,-0.0501161794241357,-0.09260408208818595,0.07347801617318332,0.005433204713535169
irr,-0.10187208401716748,0.04607512604730731,0.054564770659749295,0.048098226913173454,0.09776837843003283,-0.045096437159083916,0.016651056836702163,-0.033623835175703574,-0.040247387092851,-0.031240590293966895,0.007181784471060362,-0.0439190056505278,-0.02892737992246363,-0.01628642216774897,-0.006840391952863174,-0.05054457186122878,-0.0401539949599454,-0.017409063040643442,-0.01597289337019914,-0.016326208465525165,0.006339498222022863,0.12206184868611898,-0.01631043994030937,-0.013160388771286802,0.001105080883373097,0.04032866006679651,-0.03521499996977881,-0.024757612197967502,0.1259189658942587,0.08609352746206694,0.057761253401674734,0.04311958496772748,0.021845093498673338,0.1145252866763466,0.0810071797458566,0.07980890647787083,0.05524601245500956,0.07303106259032283,0.052293053859715104,0.11403771360407944,-0.05398709690357459,0.07673951032651771,0.039654492854518775,0.050282766066512885,0.04244122772488885,0.11362089921834893,0.07998053800866119,0.05274240630246164,0.037614185494663596,-0.02046380119827297,0.04927379700585031,0.017639249359157807,-0.05621792379623211,-0.02213117285328863,0.16272527194101083,0.009108956380089985,-0.018767588799084554,0.07304940648169692,1.0,0.2977887365605382,0.0073092808696160715,0.023400736226960657,-0.026364462823669707,-0.0250077322688938
hvc,0.006526347382083311,-0.14846869686856726,-0.108673532979007,-0.14480980656721135,0.06877022008474427,0.01574304454062425,0.014985929972367695,0.01986754626673991,0.025009692499426712,0.017927671215896182,0.06640442970815538,0.017106309852780513,0.017718884327107196,-0.005963461628504242,-0.011504812334752932,0.012128612353744258,0.013669004785944822,0.046816090454542034,0.03669593530954381,0.011580305028362258,-0.009061561955719905,0.3561851293307193,0.007539573435698062,0.005210317779465033,0.019931555162040076,0.01467315786018474,-0.05334257010463422,-0.055678747472558306,0.012029263516423494,0.014670648127034173,0.019887075154453874,0.019559847627431078,0.022172614960147264,0.017710466474346365,0.023079542183965233,0.015702119718100756,0.022209513972831576,0.020492547823792822,0.027188859027062286,-0.003232945776045268,0.004988281433582277,0.02432634143415936,0.018237076085968796,0.016914772670114597,0.008690238881067744,0.014516102762832633,0.009473725670068447,0.061423395055275685,0.00862895325416988,-0.037701301082895565,0.03897567471764501,-0.0363844771066859,-0.07641294835876584,-0.04878809065551898,0.007981675617930771,0.03916919096483567,0.014186234458383528,-0.20384080880666341,0.2977887365605382,1.0,0.06519898493651591,0.10288583513235636,-0.09570480088151748,-0.0025734736444497017
sector_encoded,-0.007963032641547024,0.0006881093793050408,0.003472855371480239,0.009714133440823306,0.005451382115851241,-0.02508821446113157,0.05348133258740041,-0.023271092889506864,-0.024973766678485006,-0.030892565732398288,-0.07085244740557368,-0.036375056122903225,-0.05300123779611716,-0.053983742677243506,-0.0788528142490889,-0.02504557724332585,-0.034557179467619534,-0.031101013429922476,-0.02923982061959573,-0.03773462401034557,0.04865649257600803,0.004178733658866639,-0.0001222609430162114,-0.0004151008198179959,-0.0003907105253785759,-0.00039071052537874816,0.01251205750721238,-0.0012977747019725667,0.01660800512167695,0.023850460016713853,0.03566929361528154,0.045906266245283406,0.07260738494031711,0.03298955779275047,0.048505930102818964,0.055686442790602565,0.06594989214661058,0.05850766105116133,0.0667948146546718,-0.001280879533176507,0.1899193802410829,-0.007089917012359484,0.010054765076139201,0.039147979292844824,0.04904753733509768,0.022478466109692688,0.03384394126026671,-0.1189645968144242,-0.16631119135872421,0.003133115717265045,-0.13986514408507322,-0.19400566271334016,0.0032160065068699895,-0.001118734030114115,0.07960838759026834,-0.03627130826718306,-0.03519406166324366,-0.0501161794241357,0.0073092808696160715,0.06519898493651591,1.0,0.6516394229828092,-0.6263909635590973,0.028993174156169838
liquidity_rank,-0.002126077868787029,-0.002004806209335487,0.0046465035055023125,0.011899978769892666,0.008583982072951074,-0.026584482311024706,0.07146020026874782,-0.025226179696400914,-0.002910369731279821,0.006644351582057774,0.021036443782437995,-0.01055370673117024,-0.01328474942475418,-0.03275686666933779,-0.04957189577924948,-0.007338048414501099,-0.009377600198706692,-0.01427571709877856,-0.011890346540594622,-0.012470412260547677,0.08632574186172151,-0.00037375148055158504,0.0007164350547761495,0.00036340339659835473,0.0005426285225441076,0.0005426285225439929,0.0380767752474423,-0.00029618079353267094,0.06441894510098149,0.07709242011162211,0.09285554126128741,0.10446004644395462,0.13125465602809075,0.08769547688541074,0.10689386157032366,0.12603188291902903,0.1401783935737529,0.13321465910047894,0.14588969147507092,-0.004892300796217233,0.22791849380834273,-0.009948113984647951,0.10220134645945542,0.06930069387669598,0.029200765560961024,0.01625612423272878,0.02535363634347593,-0.05593064921360043,-0.20988638668223308,0.006869628211079491,-0.058765893145816955,-0.24341749911903554,0.00857545395373101,-0.0016463635196982582,0.08297525130342696,-0.021786542166136215,-0.022170186538097072,-0.09260408208818595,0.023400736226960657,0.10288583513235636,0.6516394229828092,1.0,-0.8418934853741203,0.17255736298214086
is_blue_chip,-0.00030924631177078036,0.0005436614481269833,-0.010198476079731723,-0.012130138674042416,-0.008215711889865,0.01278692224978524,-0.060347595323745784,0.012605197746187714,-0.006144848061050273,-0.019981075590835014,-0.042603816844930656,-0.001358474927135742,-0.004356288755575587,0.019290451127389155,0.031936612180015506,-0.0006646935147692007,-0.001985562984921733,0.00467164108070217,0.0017557568342650527,0.0006797728904853165,-0.08332010834212016,0.004483996027503582,-0.0006002958131102251,-0.00040875332206222615,-0.0010142016139911279,-0.0010142016139910307,-0.03677649166912554,0.002453717132990498,-0.06756331782575044,-0.07904739482382166,-0.092321409544894,-0.1014807721663957,-0.12268566758882685,-0.08782884144244787,-0.10379940026861434,-0.12785031231270125,-0.14108806904492857,-0.135452177194976,-0.14800522388224593,0.004105929501090411,-0.1967745676276759,0.005271364335879641,-0.11942673636182674,-0.06126537188511289,-0.005983916330418946,-0.011601902863452687,-0.018547260358552697,0.03104836876135769,0.17120895342191286,-0.00545570625054992,0.026582974679082726,0.19454775955428344,-0.0071271946567001395,-0.0026827727929226225,-0.0720987818563762,0.02394226767637636,0.014651213807290864,0.07347801617318332,-0.026364462823669707,-0.09570480088151748,-0.6263909635590973,-0.8418934853741203,1.0,-0.06865326338901005
lot_size_log,-0.005349034609729403,-0.011238281382386642,-0.014864390322280591,-0.008251403771116416,-0.003825292282700083,-0.034542816165361256,-0.039160605909900115,-0.033769845300034546,-0.025559413002628907,-0.04290212383601523,-0.07107608349573225,-0.02423982549048467,-0.03678947027649658,-0.004941710399609651,-0.00500868539268447,-0.017209514056202798,-0.025271638391932832,-0.030315049026979537,-0.026716344674744128,-0.03738077472965602,-0.06725425896561092,0.00018575810266509925,0.00020242279512209876,0.00031009203197316705,-0.0004890556346953025,-0.000489055634695262,-0.010774901413480252,-0.0022949792862038336,-0.03412825910377959,-0.04039531790558524,-0.045152605087848054,-0.04763493215094719,-0.05255257013761767,-0.04371063049326004,-0.04915190018073996,-0.05487007462128875,-0.059966917505028076,-0.05619966061441377,-0.06100476122271954,-0.0004538686470918044,-0.004900930679145883,0.005615031301432732,-0.05979865214189506,-0.025931631763681202,0.006230192079713705,-0.0004924282727544951,4.392420484581481e-06,0.028674150176137662,0.07195028989036853,-0.004688145586411747,0.03513201368802851,0.0830280551501467,-0.005510717361617018,-0.004625799108567336,-0.011535005860733777,-0.014890168183689287,-0.010823571358265047,0.005433204713535169,-0.0250077322688938,-0.0025734736444497017,0.028993174156169838,0.17255736298214086,-0.06865326338901005,1.0
